Date;ID;Title;Speaker Name;Thumbnail;Tags;Views;Likes;Dislikes;Favourite Count;Comment Count;Published on
2019-04-18;D6_J7FfgWVc;6 Steps to Improve Your Emotional Intelligence;Ramona Hacker;https://i.ytimg.com/vi/D6_J7FfgWVc/mqdefault.jpg;TEDxTalks,English,Life,Community,Compassion,Emotions,Intelligence,Learning,Self,Self improvement,Society;462609;6328;472;0;150;2018-02-21T21:50:47.000Z
2019-04-18;0qVOUD76JOg;The art of neural networks;Mike Tyka;https://i.ytimg.com/vi/0qVOUD76JOg/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Art,Computers,Creativity,Engineering,Poetry,Science,Visualization;216348;3233;69;0;124;2015-12-07T19:46:38.000Z
2019-04-18;sRVxPE1cguo;Stick Up: The layers of tape art;Max Zorn and Audrey Sykes;https://i.ytimg.com/vi/sRVxPE1cguo/mqdefault.jpg;TEDxTalks,English,Germany,Art,Brand,Communication,Community,Cooperation,Creation,Creativity,Design,Entertainment,Happiness,Hope,Invention,Origami,Painting,Simplicity,Success;7387;73;2;0;4;2016-02-02T21:04:07.000Z
2019-04-18;7b_7RXB3HnI;Stir, Blend, Disrupt: How Architects Think & What Managers Can Learn;Christos Chantzaras;https://i.ytimg.com/vi/7b_7RXB3HnI/mqdefault.jpg;TEDxTalks,English,Design,Architecture,Business,Communication,Product design,Start-up;891;17;0;0;0;2018-02-21T21:49:45.000Z
2019-04-18;JR_DmkV4Jlw;Design beyond the shape;Benoit Jacob;https://i.ytimg.com/vi/JR_DmkV4Jlw/mqdefault.jpg;English,Germany,Computer Science,ted talk,Lifestyle,tedx talk,tedx,tedx talks,TEDxTalks,Climate Change,ted talks,ted,ted x,Design,Sustainability;5360;51;0;0;0;2014-07-25T22:15:03.000Z
2019-04-18;m4w-FV6eERI;The potential of brain stimulation;Sandro Krieg;https://i.ytimg.com/vi/m4w-FV6eERI/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Brain,Cancer,Future,Health,Medicine,Mental health,Neurology,Neuroscience,Public health,Science,Surgery;3101;34;0;0;1;2017-02-17T17:48:43.000Z
2019-04-18;3uLp0C6G__w;The fascinating intelligence of birds;Auguste von Bayern;https://i.ytimg.com/vi/3uLp0C6G__w/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Animals,Birds,Brain,Cognitive science,Communication,Exploration,Intelligence,Relationships,Science;108185;1850;49;0;255;2017-02-10T17:11:15.000Z
2019-04-18;LxhxeGZzRqM;Car jumping: the future of transportation;Tommaso Gecchelin;https://i.ytimg.com/vi/LxhxeGZzRqM/mqdefault.jpg;TEDxTalks,English,Technology,Cities,Future,Invention,Mobility,Transportation,Travel,Urban Planning;41550;31;0;0;1;2019-01-17T17:56:06.000Z
2019-04-18;S-S5_oVNvZQ;How compassion goes further than pity;Steffen Linßen & Daniel Kühbacher;https://i.ytimg.com/vi/S-S5_oVNvZQ/mqdefault.jpg;TEDxTalks,German,Global Issues,Compassion,Disability,Discrimination,Disease,Emotions,Empathy,Friendship,Identity,Life,Social Change,Society;1455;39;0;0;3;2019-01-17T17:56:06.000Z
2019-04-18;5SDZA06wO44;Contemporary Ballet;Munich International Ballet School;https://i.ytimg.com/vi/5SDZA06wO44/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Creativity,Dance (performance);2254;13;1;0;1;2016-01-25T19:41:49.000Z
2019-04-18;fJc7RYLuhUo;Tap dance;Sema Karakurt & Urs Jandl;https://i.ytimg.com/vi/fJc7RYLuhUo/mqdefault.jpg;TEDxTalks,English,Entertainment,Dance (performance);740;7;0;0;0;2019-01-17T17:56:06.000Z
2019-04-18;0NDL0AgRK0c;Deep Learning Beyond Cats and Dogs;Nils Thuerey;https://i.ytimg.com/vi/0NDL0AgRK0c/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Future,Intelligence,Medicine,Visualization;1043;24;0;0;1;2018-02-21T21:53:50.000Z
2019-04-18;k_BVvupSChc;HIV - Curing the Incurable;Daniel Aaron Donahue;https://i.ytimg.com/vi/k_BVvupSChc/mqdefault.jpg;TEDxTalks,English,Science (hard),AIDS,Future,Genetics,Health,Medicine,Research;25994;271;28;0;33;2018-02-21T21:54:28.000Z
2019-04-18;O54JCIDqWwM;Beyond the first step: the unexpected, unanticipatible, enthralling!;Terry Swartzberg;https://i.ytimg.com/vi/O54JCIDqWwM/mqdefault.jpg;TEDxTalks,English,Germany,Life,Achievement,Activism,Adventure,Benefit,Cause,Climate Change,Community,Dreams,Emotions,Exploration,Global issues,Human Rights,Ideas,Impact,Initiative,Local issues,Motivation,Movement,Passion,Peace,Positive Thinking,Self improvement,Volunteering;1562;31;0;0;3;2017-02-10T17:11:19.000Z
2019-04-18;3DyrDKYhSi8;The natural way of managing leaders;Erik Ringertz;https://i.ytimg.com/vi/3DyrDKYhSi8/mqdefault.jpg;TEDxTalks,English,Germany,Business,Communication,Decision making,Leadership,Work;12008;128;4;0;0;2015-12-14T18:43:42.000Z
2019-04-18;3Xpj5Gj9pgo;What virtual reality can tell us about human nature;Cade McCall;https://i.ytimg.com/vi/3Xpj5Gj9pgo/mqdefault.jpg;TEDxTalks,English,Germany,Social Science,Behavior,Body language,Cognitive science,Communication,Compassion,Connection,Curiosity,Emotions,Empathy,Happiness,Love,Neuroscience,Psychology,Relationships,Science,Technology;2533;36;0;0;0;2016-01-18T18:34:08.000Z
2019-04-18;WGPQM1J7Jcw;What Is Inside a Neutron Star?;Laura Fabbietti;https://i.ytimg.com/vi/WGPQM1J7Jcw/mqdefault.jpg;TEDxTalks,English,Science (hard),Exploration,Physics,Science,Space;8470;116;11;0;33;2018-02-21T21:55:30.000Z
2019-04-18;mK6IdD4GXPo;The time is now for a sustainable food revolution;Marc Buckley;https://i.ytimg.com/vi/mK6IdD4GXPo/mqdefault.jpg;TEDxTalks,English,Germany,Global Issues,Activism,Big problems,Entrepreneurship,Environment,Food,Global issues,Green,Nature,Obesity,Social Change,Social Entrepreneurship,Sustainability;66653;376;2;0;4;2015-12-29T19:05:20.000Z
2019-04-18;-guxUgF_eTU;Live Improv Theater;Bake This;https://i.ytimg.com/vi/-guxUgF_eTU/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Comedy,Humor,Theater;8309;66;9;0;3;2015-12-22T18:36:24.000Z
2019-04-18;LQEbC8QfbyU;Robots with muscles: inspired by nature;Rafael Hostettler;https://i.ytimg.com/vi/LQEbC8QfbyU/mqdefault.jpg;TEDxTalks,ted talk,Computer Science,Germany,ted talks,tedx talk,Physics,ted x,tedx,English,tedx talks,Technology,Culture,ted,Biology;13101;96;17;0;4;2014-07-25T22:15:03.000Z
2019-04-18;36186S-RsKY;Why data should be over-the-counter;Jenny Rankin;https://i.ytimg.com/vi/36186S-RsKY/mqdefault.jpg;TEDxTalks,English,Germany,Design,Classroom,Data,Decision making,Education,Education reform,Higher education,Interface design,Multimedia,Personal education,Presentation,Product design,Reform,Science,Teaching,Visualization;12410;121;8;0;9;2016-01-29T16:28:55.000Z
2019-04-18;-NhZ4ioHb9E;Loss of a Species – A Giant, Extinct;Thomas Hildebrandt;https://i.ytimg.com/vi/-NhZ4ioHb9E/mqdefault.jpg;TEDxTalks,English,Global Issues,Activism,Animals,Future,Medicine,Nature;1034;19;0;0;0;2018-02-21T21:53:10.000Z
2019-04-18;AuYWdpyeND8;A violin meets a loop station;Gustavo Strauß;https://i.ytimg.com/vi/AuYWdpyeND8/mqdefault.jpg;TEDxTalks,English,Entertainment,Music (performance);1025;37;0;0;3;2019-01-17T17:56:06.000Z
2019-04-18;cCke5m76UFo;Why we need a human-scale energy system;Justus Schütze;https://i.ytimg.com/vi/cCke5m76UFo/mqdefault.jpg;TEDxTalks,English,Global Issues,Community,Energy,Global issues,History,Intelligence,Internet,Sharing,Smartphone,Technology;559;21;0;0;1;2019-01-17T17:56:06.000Z
2019-04-18;ab_yh2HoJ7o;Building our future with synthetic biology;Jérôme Lutz;https://i.ytimg.com/vi/ab_yh2HoJ7o/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Aging,Biology,Biotech,Computers,Intelligence,Robots,Society;3441;55;14;0;4;2017-02-10T17:11:20.000Z
2019-04-18;76pnQkP-xG4;A vision of the responsive city of the future;Gerhard Schmitt;https://i.ytimg.com/vi/76pnQkP-xG4/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Big Data,Big problems,Cities,Communication,Design,Intelligence,Interface design,Internet,Policy,Politics,Public Policy,Urban Planning;5262;81;0;0;2;2017-02-10T17:11:17.000Z
2019-04-18;Uhg75v5_Xu8;What fruit flies can teach us about muscle disease;Maria Spletter;https://i.ytimg.com/vi/Uhg75v5_Xu8/mqdefault.jpg;TEDxTalks,English,Science (hard),Animals,Disease,Genetics,Research,Science;593;18;0;0;2;2019-01-17T17:56:06.000Z
2019-04-18;ke4lI_1xCrU;Mega events and the developing world;James Mister;https://i.ytimg.com/vi/ke4lI_1xCrU/mqdefault.jpg;English,Germany,ted talk,Global Issues,Social Justice,Climate Change,tedx talk,ted talks,Urban Planning,tedx talks,TEDxTalks,Public Policy,Economics,Culture,International Affairs,ted,Politics,ted x,tedx,Development/Philanthropy,Sustainability;4174;20;4;0;2;2014-07-25T22:15:03.000Z
2019-04-18;IDixuVrDABY;How do we learn from failure?;Dean Shepherd;https://i.ytimg.com/vi/IDixuVrDABY/mqdefault.jpg;Business,Germany,ted x,ted,English,tedx,Career/Life Development,tedx talk,Psychology,ted talk,Performance,ted talks,tedx talks,TEDxTalks;18687;143;4;0;1;2014-07-23T18:55:18.000Z
2019-04-18;g17OHKBm50I;Less queuing, more safety - the power of crowd simulations;Angelika Kneidl;https://i.ytimg.com/vi/g17OHKBm50I/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Design,Future,Math;590;10;0;0;0;2018-02-21T21:48:18.000Z
2019-04-18;HCjBM23nQ0s;Robots that learn from us;Dongheui Lee;https://i.ytimg.com/vi/HCjBM23nQ0s/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Cognitive science,Computers,Creation,Engineering,Future,Innovation,Intelligence,Product design,Productivity,Relationships,Research,Robots,Science;5617;75;2;0;2;2016-01-08T21:08:32.000Z
2019-04-18;LVM1KOl-kDw;Using tiny magnets for computation;Markus Becherer;https://i.ytimg.com/vi/LVM1KOl-kDw/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Electricity,Energy,Future,Materials,Nanoscale,Science;878;33;0;0;2;2018-09-08T15:30:01.000Z
2019-04-18;CFHvNNcEIDo;Contemporary & Jazz Dance;Alina Groder & Sungsit Saiynart;https://i.ytimg.com/vi/CFHvNNcEIDo/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Dance (performance);859;10;2;0;0;2017-02-14T15:28:52.000Z
2019-04-18;GC8V3-pvLZ4;Are we victims of our senses?;Ilona Grunwald Kadow;https://i.ytimg.com/vi/GC8V3-pvLZ4/mqdefault.jpg;TEDxTalks,English,Science (hard),Animals,Behavior,Brain,Neurology,Neuroscience,Research,Science,Senses;667;18;0;0;2;2019-01-17T17:56:06.000Z
2019-04-18;twHCsVPupXo;Cultural Fashion: Transform the Fashion Industry From Villain to Hero;Monica Boța-Moisin;https://i.ytimg.com/vi/twHCsVPupXo/mqdefault.jpg;TEDxTalks,English,Global Issues,Activism,Art,Community,Culture,Fashion,Law;3352;104;8;0;6;2018-02-21T21:55:05.000Z
2019-04-18;5U6Cc1hmdY0;A question of survival: Why we hunted the Higgs;Steven Goldfarb;https://i.ytimg.com/vi/5U6Cc1hmdY0/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Big problems,Curiosity,Engineering,Evolution,Invention,Physics,Science,Society,Technology;4413;59;3;0;2;2015-12-18T15:51:53.000Z
2019-04-18;w-QoDqBMe2k;Medical Augmented Reality: coming soon to (operating) theaters near you;Nassir Navab;https://i.ytimg.com/vi/w-QoDqBMe2k/mqdefault.jpg;TEDxTalks,English,Germany,Technology,3D Technology,Anthropology,Body,Computers,Digital,Health,Heart health,Intelligence,Interface design,Medicine,Progress;7159;88;3;0;1;2017-02-10T19:55:43.000Z
2019-04-18;1E-QkFUAt5A;Molecular machines of the future;Hendrik Dietz;https://i.ytimg.com/vi/1E-QkFUAt5A/mqdefault.jpg;TEDxTalks,English,Science (hard),Biology,Chemistry,Drugs,Health,Medicine,Nanoscale,Origami,Physics,Science;1349;41;0;0;3;2018-09-08T15:30:00.000Z
2019-04-18;14cZX-dN03s;How to predict everything - even who dies next in Game of Thrones;Guy Yachdav;https://i.ytimg.com/vi/14cZX-dN03s/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Book,Computers,Culture,Data,Death,Film,Literature,Science,TV,Visualization;7024;85;6;0;5;2016-09-08T17:20:37.000Z
2019-04-18;EQbLO3PJ1SQ;Relax, leading is about trusting your team;Sarah Fleischer;https://i.ytimg.com/vi/EQbLO3PJ1SQ/mqdefault.jpg;TEDxTalks,English,Germany,Business,Big problems,Communication,Community,Creativity,Engineering,Future,Global issues,Innovation,Leadership,Mobility,Motivation,Sustainability,Transportation;2102;22;1;0;2;2016-09-06T15:23:57.000Z
2019-04-18;2HJG_Nsx62U;Water Systems in Cities of the Future;Jörg Drewes;https://i.ytimg.com/vi/2HJG_Nsx62U/mqdefault.jpg;TEDxTalks,English,Germany,Global Issues,Cities,Community,Engineering,Environment,Global issues,Nature,Sustainability,Urban Planning,Water;2360;32;4;0;0;2016-09-06T21:03:47.000Z
2019-04-19;ZqlTSCvP-Z0;How drawing helps you think;Ralph Ammer;https://i.ytimg.com/vi/ZqlTSCvP-Z0/mqdefault.jpg;TEDxTalks,English,Art,Arts education,Beauty,Communication,Creation,Creativity,Design,Ideas,Learning,Painting,Personal growth,Visualization;3722;140;3;0;7;2019-01-17T17:56:07.000Z
2019-04-19;iq5SLf6xPFQ;Are you living the life you want to live?;Taz Alam;https://i.ytimg.com/vi/iq5SLf6xPFQ/mqdefault.jpg;TEDxTalks,English,Life,Career,Exploration,Life Development,Self,Self improvement,Self-help;269856;20129;103;0;722;2018-02-21T21:46:59.000Z
2019-04-19;iuIisjRIcVI;Motivate yourself with visions, goals and willpower;Hugo Kehr;https://i.ytimg.com/vi/iuIisjRIcVI/mqdefault.jpg;TEDxTalks,English,Germany,Life,Achievement,Anthropology,Brain,Career,Control,Decision making,Goal-setting,Happiness,Life Development,Life Hack,Mindfulness,Motivation,Personal growth,Positive Thinking,Social Science,Society,Success,Work;297813;5226;177;0;98;2017-02-09T19:43:41.000Z
2019-04-19;EJDpbsvWdsg;Born in Ireland, made in Germany;Mel Kelly;https://i.ytimg.com/vi/EJDpbsvWdsg/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Aging,Comedy,Culture,Humor,Society;154155;1298;276;0;144;2017-02-14T15:28:53.000Z
2019-04-19;69OAhVh6POY;Let’s build machines as complex as nature;Lin Kayser;https://i.ytimg.com/vi/69OAhVh6POY/mqdefault.jpg;TEDxTalks,English,Technology,Design,Engineering,Materials,Nature,Printing,Product design,Space,Sustainability;1661;42;1;0;4;2019-01-17T17:56:07.000Z
2019-04-19;KCLdryjDl6E;Memory techniques - Your secret weapon in the information age;Simon Reinhard;https://i.ytimg.com/vi/KCLdryjDl6E/mqdefault.jpg;TEDxTalks,English,Germany,Education,Consciousness,Data,Memory,Personal education,Personal growth,Self,Self improvement,Self-help;436542;4675;233;0;105;2017-02-10T17:11:16.000Z
2019-04-19;D6_J7FfgWVc;6 Steps to Improve Your Emotional Intelligence;Ramona Hacker;https://i.ytimg.com/vi/D6_J7FfgWVc/mqdefault.jpg;TEDxTalks,English,Life,Community,Compassion,Emotions,Intelligence,Learning,Self,Self improvement,Society;463578;6338;472;0;150;2018-02-21T21:50:47.000Z
2019-04-19;VgluoTngkQE;Globalization: a view from space;Xiaoxiang Zhu;https://i.ytimg.com/vi/VgluoTngkQE/mqdefault.jpg;TEDxTalks,English,Science (hard),Big Data,Data,Global issues,Globalization,Map,Research,Science,Slum,Space,Technology,Urban Areas,Urban Planning;879;12;0;0;1;2019-01-17T17:56:07.000Z
2019-04-19;sRVxPE1cguo;Stick Up: The layers of tape art;Max Zorn and Audrey Sykes;https://i.ytimg.com/vi/sRVxPE1cguo/mqdefault.jpg;TEDxTalks,English,Germany,Art,Brand,Communication,Community,Cooperation,Creation,Creativity,Design,Entertainment,Happiness,Hope,Invention,Origami,Painting,Simplicity,Success;7389;73;2;0;4;2016-02-02T21:04:07.000Z
2019-04-19;0qVOUD76JOg;The art of neural networks;Mike Tyka;https://i.ytimg.com/vi/0qVOUD76JOg/mqdefault.jpg;TEDxTalks,English,Germany,Technology,AI,Art,Computers,Creativity,Engineering,Poetry,Science,Visualization;216386;3234;69;0;124;2015-12-07T19:46:38.000Z
2019-04-19;d4yD0kz34jg;Why shit matters;Christoph Lüthi;https://i.ytimg.com/vi/d4yD0kz34jg/mqdefault.jpg;TEDxTalks,English,Global Issues,Environment,Global issues,Globalization,Health,Public health,Research,Science,Slum,Sustainability,Water;1742;45;0;0;4;2019-01-17T17:56:06.000Z
2019-04-19;JR_DmkV4Jlw;Design beyond the shape;Benoit Jacob;https://i.ytimg.com/vi/JR_DmkV4Jlw/mqdefault.jpg;English,Germany,Computer Science,ted talk,Lifestyle,tedx talk,tedx,tedx talks,TEDxTalks,Climate Change,ted talks,ted,ted x,Design,Sustainability;5361;51;0;0;0;2014-07-25T22:15:03.000Z
2019-04-19;7b_7RXB3HnI;Stir, Blend, Disrupt: How Architects Think & What Managers Can Learn;Christos Chantzaras;https://i.ytimg.com/vi/7b_7RXB3HnI/mqdefault.jpg;TEDxTalks,English,Design,Architecture,Business,Communication,Product design,Start-up;892;17;0;0;0;2018-02-21T21:49:45.000Z
2019-04-19;m4w-FV6eERI;The potential of brain stimulation;Sandro Krieg;https://i.ytimg.com/vi/m4w-FV6eERI/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Brain,Cancer,Future,Health,Medicine,Mental health,Neurology,Neuroscience,Public health,Science,Surgery;3106;34;0;0;1;2017-02-17T17:48:43.000Z
2019-04-19;3uLp0C6G__w;The fascinating intelligence of birds;Auguste von Bayern;https://i.ytimg.com/vi/3uLp0C6G__w/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Animals,Birds,Brain,Cognitive science,Communication,Exploration,Intelligence,Relationships,Science;108410;1857;49;0;255;2017-02-10T17:11:15.000Z
2019-04-19;LxhxeGZzRqM;Car jumping: the future of transportation;Tommaso Gecchelin;https://i.ytimg.com/vi/LxhxeGZzRqM/mqdefault.jpg;TEDxTalks,English,Technology,Cities,Future,Invention,Mobility,Transportation,Travel,Urban Planning;41570;31;0;0;1;2019-01-17T17:56:06.000Z
2019-04-19;S-S5_oVNvZQ;How compassion goes further than pity;Steffen Linßen & Daniel Kühbacher;https://i.ytimg.com/vi/S-S5_oVNvZQ/mqdefault.jpg;TEDxTalks,German,Global Issues,Compassion,Disability,Discrimination,Disease,Emotions,Empathy,Friendship,Identity,Life,Social Change,Society;1458;39;0;0;3;2019-01-17T17:56:06.000Z
2019-04-19;5SDZA06wO44;Contemporary Ballet;Munich International Ballet School;https://i.ytimg.com/vi/5SDZA06wO44/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Creativity,Dance (performance);2255;13;1;0;1;2016-01-25T19:41:49.000Z
2019-04-19;3Xpj5Gj9pgo;What virtual reality can tell us about human nature;Cade McCall;https://i.ytimg.com/vi/3Xpj5Gj9pgo/mqdefault.jpg;TEDxTalks,English,Germany,Social Science,Behavior,Body language,Cognitive science,Communication,Compassion,Connection,Curiosity,Emotions,Empathy,Happiness,Love,Neuroscience,Psychology,Relationships,Science,Technology;2534;36;0;0;0;2016-01-18T18:34:08.000Z
2019-04-19;3DyrDKYhSi8;The natural way of managing leaders;Erik Ringertz;https://i.ytimg.com/vi/3DyrDKYhSi8/mqdefault.jpg;TEDxTalks,English,Germany,Business,Communication,Decision making,Leadership,Work;12020;128;4;0;0;2015-12-14T18:43:42.000Z
2019-04-19;0NDL0AgRK0c;Deep Learning Beyond Cats and Dogs;Nils Thuerey;https://i.ytimg.com/vi/0NDL0AgRK0c/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Future,Intelligence,Medicine,Visualization;1050;24;0;0;1;2018-02-21T21:53:50.000Z
2019-04-19;k_BVvupSChc;HIV - Curing the Incurable;Daniel Aaron Donahue;https://i.ytimg.com/vi/k_BVvupSChc/mqdefault.jpg;TEDxTalks,English,Science (hard),AIDS,Future,Genetics,Health,Medicine,Research;26086;271;28;0;33;2018-02-21T21:54:28.000Z
2019-04-19;WGPQM1J7Jcw;What Is Inside a Neutron Star?;Laura Fabbietti;https://i.ytimg.com/vi/WGPQM1J7Jcw/mqdefault.jpg;TEDxTalks,English,Science (hard),Exploration,Physics,Science,Space;8518;116;11;0;33;2018-02-21T21:55:30.000Z
2019-04-19;LQEbC8QfbyU;Robots with muscles: inspired by nature;Rafael Hostettler;https://i.ytimg.com/vi/LQEbC8QfbyU/mqdefault.jpg;TEDxTalks,ted talk,Computer Science,Germany,ted talks,tedx talk,Physics,ted x,tedx,English,tedx talks,Technology,Culture,ted,Biology;13105;96;17;0;4;2014-07-25T22:15:03.000Z
2019-04-19;AuYWdpyeND8;A violin meets a loop station;Gustavo Strauß;https://i.ytimg.com/vi/AuYWdpyeND8/mqdefault.jpg;TEDxTalks,English,Entertainment,Music (performance);1035;38;0;0;3;2019-01-17T17:56:06.000Z
2019-04-19;-guxUgF_eTU;Live Improv Theater;Bake This;https://i.ytimg.com/vi/-guxUgF_eTU/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Art,Comedy,Humor,Theater;8331;66;9;0;3;2015-12-22T18:36:24.000Z
2019-04-19;36186S-RsKY;Why data should be over-the-counter;Jenny Rankin;https://i.ytimg.com/vi/36186S-RsKY/mqdefault.jpg;TEDxTalks,English,Germany,Design,Classroom,Data,Decision making,Education,Education reform,Higher education,Interface design,Multimedia,Personal education,Presentation,Product design,Reform,Science,Teaching,Visualization;12424;121;8;0;9;2016-01-29T16:28:55.000Z
2019-04-19;mK6IdD4GXPo;The time is now for a sustainable food revolution;Marc Buckley;https://i.ytimg.com/vi/mK6IdD4GXPo/mqdefault.jpg;TEDxTalks,English,Germany,Global Issues,Activism,Big problems,Entrepreneurship,Environment,Food,Global issues,Green,Nature,Obesity,Social Change,Social Entrepreneurship,Sustainability;66656;376;2;0;4;2015-12-29T19:05:20.000Z
2019-04-19;ab_yh2HoJ7o;Building our future with synthetic biology;Jérôme Lutz;https://i.ytimg.com/vi/ab_yh2HoJ7o/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Aging,Biology,Biotech,Computers,Intelligence,Robots,Society;3442;55;14;0;4;2017-02-10T17:11:20.000Z
2019-04-19;76pnQkP-xG4;A vision of the responsive city of the future;Gerhard Schmitt;https://i.ytimg.com/vi/76pnQkP-xG4/mqdefault.jpg;TEDxTalks,English,Germany,Technology,Big Data,Big problems,Cities,Communication,Design,Intelligence,Interface design,Internet,Policy,Politics,Public Policy,Urban Planning;5265;81;0;0;2;2017-02-10T17:11:17.000Z
2019-04-19;Uhg75v5_Xu8;What fruit flies can teach us about muscle disease;Maria Spletter;https://i.ytimg.com/vi/Uhg75v5_Xu8/mqdefault.jpg;TEDxTalks,English,Science (hard),Animals,Disease,Genetics,Research,Science;594;18;0;0;2;2019-01-17T17:56:06.000Z
2019-04-19;myl722kHxbU;Feeling welcomed and empowered;Essraa Nawar;https://i.ytimg.com/vi/myl722kHxbU/mqdefault.jpg;TEDxTalks,English,Germany,Life,Change,Community,Culture,Empathy,Family,Human Rights,Morality,Motivation,Religion,Self,Social Change,Social Interaction,Society;8067;139;3;0;15;2015-12-26T20:36:51.000Z
2019-04-19;XnQHVXMhzBo;Opus Epicus;Mandara;https://i.ytimg.com/vi/XnQHVXMhzBo/mqdefault.jpg;TEDxTalks,English,Germany,Entertainment,Meditation,Music (performance);13736;200;4;0;13;2016-01-05T16:34:27.000Z
2019-04-19;IDixuVrDABY;How do we learn from failure?;Dean Shepherd;https://i.ytimg.com/vi/IDixuVrDABY/mqdefault.jpg;Business,Germany,ted x,ted,English,tedx,Career/Life Development,tedx talk,Psychology,ted talk,Performance,ted talks,tedx talks,TEDxTalks;18701;145;4;0;1;2014-07-23T18:55:18.000Z
2019-04-19;g17OHKBm50I;Less queuing, more safety - the power of crowd simulations;Angelika Kneidl;https://i.ytimg.com/vi/g17OHKBm50I/mqdefault.jpg;TEDxTalks,English,Technology,Computers,Design,Future,Math;593;10;0;0;0;2018-02-21T21:48:18.000Z
2019-04-19;U5DoJ_jCt7E;The Robotic Future of Elderly Care;Thomas Bock;https://i.ytimg.com/vi/U5DoJ_jCt7E/mqdefault.jpg;TEDxTalks,English,Technology,Elderly,Future,Intelligence,Interface design,Medicine,Robots;1349;22;2;0;0;2018-02-21T21:46:38.000Z
2019-04-19;5U6Cc1hmdY0;A question of survival: Why we hunted the Higgs;Steven Goldfarb;https://i.ytimg.com/vi/5U6Cc1hmdY0/mqdefault.jpg;TEDxTalks,English,Germany,Science (hard),Big problems,Curiosity,Engineering,Evolution,Invention,Physics,Science,Society,Technology;4421;59;3;0;2;2015-12-18T15:51:53.000Z
2019-04-19;twHCsVPupXo;Cultural Fashion: Transform the Fashion Industry From Villain to Hero;Monica Boța-Moisin;https://i.ytimg.com/vi/twHCsVPupXo/mqdefault.jpg;TEDxTalks,English,Global Issues,Activism,Art,Community,Culture,Fashion,Law;3357;105;8;0;6;2018-02-21T21:55:05.000Z
2019-04-19;w-QoDqBMe2k;Medical Augmented Reality: coming soon to (operating) theaters near you;Nassir Navab;https://i.ytimg.com/vi/w-QoDqBMe2k/mqdefault.jpg;TEDxTalks,English,Germany,Technology,3D Technology,Anthropology,Body,Computers,Digital,Health,Heart health,Intelligence,Interface design,Medicine,Progress;7163;88;3;0;1;2017-02-10T19:55:43.000Z
